edad,sexo_bin,indigena_bin,idioma_originario,lee_escribe_bin,hacinamiento,indice_servicios,piso_adecuado,pared_adecuada,internet_bin,log_alquiler,log_ingreso_pc,jefe_anios_estudio,jefe_edad,jefe_sexo,trabajo_bin,area_nombre_Urbana,depto_nombre_Chuquisaca,depto_nombre_Cochabamba,depto_nombre_La Paz,depto_nombre_Oruro,depto_nombre_Pando,depto_nombre_Potosí,depto_nombre_Santa Cruz,depto_nombre_Tarija,asistencia_real,pred_lr,proba_lr,pred_rf,proba_rf
16.0,0,0,1,1,1.6666666666666667,3,1,1,1,5.707110264748875,3.4339872044851463,3.0,58.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.44840206781200936,0,0.3698865656041353
15.0,1,0,1,1,2.0,3,1,1,1,7.601402334583733,5.993961427306569,12.0,45.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.46382098084415746,0,0.48851922574647666
15.0,1,0,1,1,1.0,3,1,1,1,7.313886831633462,0.0,17.0,40.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.4766778026796579,0,0.4867436146143191
8.0,0,0,1,1,1.3333333333333333,3,1,1,1,6.2166061010848646,5.303304908059076,12.0,46.0,1.0,0,True,False,False,True,False,False,False,False,False,0,1,0.7675608832800676,1,0.7527149445728178
16.0,1,0,1,1,0.8,3,1,1,1,8.006700845440367,0.0,12.0,50.0,1.0,0,True,False,False,False,True,False,False,False,False,1,0,0.32687681367036964,0,0.4422152987060802
6.0,0,0,1,1,1.6666666666666667,3,1,1,1,6.2166061010848646,6.803505257608338,12.0,35.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.44479992032062843,0,0.3942385963882999
11.0,0,0,1,1,1.6666666666666667,3,1,1,1,6.90875477931522,6.523562306149512,3.0,47.0,1.0,0,True,False,False,False,False,False,False,False,False,1,0,0.43639016379420625,0,0.4419705054565143
10.0,1,0,1,1,1.0,3,1,1,1,7.937731775260109,0.0,10.0,46.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.37848309571761996,0,0.3307138084314029
7.0,0,0,1,1,2.0,2,1,1,0,4.110873864173311,8.922791623969637,7.0,31.0,1.0,0,False,False,False,False,True,False,False,False,False,0,0,0.3768398757709677,0,0.28599648203465067
10.0,1,0,1,1,1.0,3,1,1,1,6.68586094706836,5.791996831479057,4.0,54.0,1.0,0,True,False,True,False,False,False,False,False,False,1,0,0.42270142370331587,0,0.3507448751736827
16.0,1,0,1,1,0.6666666666666666,3,1,1,1,6.2166061010848646,0.0,12.0,32.0,2.0,0,True,False,True,False,False,False,False,False,False,1,0,0.42643345110242,0,0.36663529858023386
19.0,0,0,1,1,1.0,3,1,1,1,6.2166061010848646,0.0,14.0,62.0,2.0,0,True,False,False,True,False,False,False,False,False,0,1,0.7717992749722556,1,0.7404929200109361
19.0,0,0,1,1,2.0,1,1,1,0,2.3978952727983707,4.330733340286331,3.0,60.0,1.0,0,False,False,False,False,False,True,False,False,False,0,1,0.5851701610373048,0,0.49155782364040157
13.0,1,0,1,1,5.0,2,1,1,1,6.2166061010848646,6.175867270105761,12.0,37.0,1.0,0,False,False,False,False,True,False,False,False,False,0,0,0.26989151158058283,0,0.19459230755807522
18.0,0,0,1,1,0.6666666666666666,3,1,1,1,7.824445930877619,5.303304908059076,17.0,59.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.38232187115728095,0,0.3156712045753295
13.0,0,0,1,1,1.6666666666666667,2,1,1,1,5.303304908059076,5.993961427306569,12.0,35.0,1.0,0,False,False,False,False,True,False,False,False,False,0,0,0.28254646030657704,0,0.22906580961245282
6.0,1,0,1,1,1.3333333333333333,3,0,1,1,6.2166061010848646,6.621405651764134,17.0,48.0,1.0,0,True,False,False,False,False,False,False,False,False,0,0,0.40061740539109897,0,0.4458164331408675
10.0,1,1,1,1,0.75,3,1,1,1,7.313886831633462,3.5361166995615263,0.0,61.0,1.0,0,True,False,False,False,False,False,False,False,False,1,0,0.49576436049754313,0,0.4855767411370914
14.0,1,0,1,1,3.5,3,0,1,1,5.707110264748875,3.1103356562929947,3.0,46.0,2.0,0,False,False,False,False,False,False,False,True,False,1,0,0.42025533907918206,1,0.6344672229732263
11.0,1,0,1,1,2.6666666666666665,3,1,0,1,5.707110264748875,8.325063693631197,12.0,58.0,1.0,0,False,False,False,False,False,True,False,False,False,0,1,0.5958893380165019,1,0.5388193637296392
6.0,1,0,1,0,2.0,3,1,1,1,6.2166061010848646,8.11202803831707,11.0,45.0,1.0,0,True,False,True,False,False,False,False,False,False,1,0,0.35786195999114656,0,0.38446656340311874
15.0,1,0,1,1,1.6666666666666667,3,1,1,0,5.993961427306569,6.398594934535208,12.0,50.0,1.0,0,True,False,False,True,False,False,False,False,False,0,1,0.8133151633585686,1,0.7354332695655917
9.0,0,0,1,1,2.0,3,1,1,0,5.8888779583328805,6.2166061010848646,4.0,50.0,1.0,0,True,False,False,False,True,False,False,False,False,0,0,0.4523129276647319,0,0.39154757517220257
13.0,0,0,1,1,2.0,3,1,1,1,5.303304908059076,3.9318256327243257,1.0,36.0,2.0,0,True,False,False,False,True,False,False,False,False,1,0,0.36423067697886574,0,0.49193847007152164
16.0,1,1,1,1,0.6,2,1,1,1,7.601402334583733,7.419180722820095,15.0,40.0,2.0,0,True,False,False,False,False,False,True,False,False,0,0,0.45642105359180424,0,0.4420598446450267
8.0,1,0,1,1,0.75,3,1,1,1,6.2166061010848646,5.589742425278652,12.0,39.0,2.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4922688093462355,0,0.4641691166487242
10.0,0,0,1,1,1.3333333333333333,3,1,1,1,6.68586094706836,0.0,17.0,43.0,1.0,0,False,False,False,False,False,False,True,False,False,0,0,0.46761157520079966,0,0.4680727845773606
8.0,0,0,1,1,6.0,2,1,1,1,6.2166061010848646,5.121977881431629,0.0,53.0,2.0,0,True,False,True,False,False,False,False,False,False,0,0,0.40590830964494035,0,0.410263723579392
10.0,0,0,1,1,0.75,3,1,1,1,6.2166061010848646,0.0,17.0,44.0,1.0,0,True,False,False,False,False,True,False,False,False,0,1,0.6119731834094213,1,0.5285132504373915
15.0,1,0,1,1,4.0,3,0,0,0,6.2166061010848646,0.0,9.0,61.0,2.0,1,True,False,False,False,False,False,False,False,False,1,0,0.3783407209007214,0,0.3505550759654616
19.0,0,0,1,1,4.0,2,1,1,0,5.993961427306569,0.0,9.0,48.0,2.0,1,False,False,False,False,False,False,False,False,True,0,0,0.27668672638361635,0,0.35821146727491526
17.0,1,0,1,1,1.25,3,1,1,1,6.2166061010848646,7.313886831633462,15.0,46.0,2.0,0,True,False,False,False,False,False,False,False,True,0,0,0.38463412299163735,0,0.33950552281363827
11.0,0,0,1,1,2.5,2,0,0,1,5.303304908059076,10.239995502805316,4.0,36.0,1.0,0,False,False,False,False,False,False,False,True,False,0,0,0.38976215753169796,0,0.3723755846636236
16.0,0,0,1,1,0.8,3,1,1,1,6.90875477931522,7.266128779556451,5.0,82.0,2.0,0,True,False,False,True,False,False,False,False,False,0,1,0.7620216647995264,1,0.7229290827219937
9.0,0,0,1,1,3.0,2,1,1,0,5.993961427306569,6.7266330027636645,7.0,29.0,2.0,0,False,False,False,False,True,False,False,False,False,1,0,0.35990109719119295,0,0.3486354903074045
19.0,1,0,1,1,1.3333333333333333,1,0,0,0,5.707110264748875,7.9105906122564775,12.0,71.0,1.0,1,False,False,False,False,False,False,False,False,False,0,0,0.23489097008880785,0,0.2690689546851958
12.0,0,1,1,1,1.25,2,1,1,1,7.313886831633462,0.0,12.0,43.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.44573246774756214,1,0.5193389907130784
6.0,0,0,1,0,0.75,3,1,1,1,6.2166061010848646,8.448414582687667,12.0,27.0,1.0,0,True,False,False,False,False,False,False,False,True,1,0,0.32250016218109123,0,0.38216484769120435
6.0,0,0,1,1,1.0,2,0,1,0,3.9318256327243257,0.0,1.0,94.0,1.0,0,False,False,False,False,False,False,True,False,False,0,1,0.5114644792248603,1,0.5745211148575915
10.0,1,0,1,1,1.75,3,1,1,1,6.2166061010848646,5.628134856316886,14.0,53.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.4969544175706384,0,0.48241521108764146
17.0,0,0,1,1,1.0,3,1,1,1,6.2166061010848646,5.860786223465865,7.0,68.0,1.0,0,True,False,False,False,False,False,False,True,False,0,1,0.5008622045377326,0,0.4868252043151153
19.0,1,0,1,1,3.5,3,1,1,1,5.707110264748875,4.28260085453587,5.0,40.0,1.0,0,False,False,False,False,False,False,False,False,False,0,0,0.40148379481738616,0,0.4843896282102845
10.0,1,0,1,1,2.0,3,0,0,1,6.2166061010848646,3.258096538021482,10.0,43.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.47400184643581145,1,0.5027715160744157
18.0,1,0,1,1,0.8571428571428571,3,1,1,1,7.0909098220799835,7.824445930877619,6.0,48.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7314505112741032,1,0.748828343952233
11.0,0,0,1,1,2.3333333333333335,3,0,0,0,6.55250788703459,5.670865659643059,6.0,34.0,1.0,0,False,False,False,False,False,True,False,False,False,1,1,0.6256076005203618,1,0.591141279041822
10.0,1,0,1,1,2.0,2,0,0,1,6.90875477931522,6.439350371100098,5.0,46.0,1.0,0,True,False,False,False,False,False,False,False,False,0,0,0.3503468478198951,0,0.35935793086433976
17.0,0,0,1,1,2.0,3,0,1,0,6.68586094706836,7.719129840906732,6.0,59.0,1.0,0,False,False,False,False,False,False,False,False,False,0,0,0.4477825323337291,0,0.4776019851532023
12.0,1,0,1,1,3.0,3,1,1,1,6.2166061010848646,0.0,13.0,29.0,2.0,0,True,False,False,False,True,False,False,False,False,0,0,0.3547248442229409,0,0.44079129985347704
14.0,0,0,1,1,2.0,3,1,1,0,6.2166061010848646,0.0,17.0,56.0,2.0,0,True,False,True,False,False,False,False,False,False,1,1,0.5567101671377,1,0.5197527223288806
12.0,0,1,1,1,2.0,3,1,1,1,5.707110264748875,6.90875477931522,1.0,34.0,2.0,0,True,False,False,False,False,False,True,False,False,0,1,0.5550057592375409,1,0.547071132397334
10.0,0,1,1,1,2.5,3,1,1,1,6.2166061010848646,3.9318256327243257,7.0,46.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.8157474495710512,1,0.7071549961870198
19.0,1,1,1,1,0.8333333333333334,3,1,1,1,7.601402334583733,0.0,12.0,47.0,1.0,0,True,False,False,False,True,False,False,False,False,1,0,0.3894402641865305,1,0.578258515279329
6.0,1,0,1,0,1.5,3,1,1,0,6.90875477931522,7.196187070324464,17.0,40.0,1.0,0,True,True,False,False,False,False,False,False,False,1,0,0.2888940883605567,0,0.4367785020425539
15.0,0,0,1,1,4.0,3,0,1,1,6.2166061010848646,5.929589143389895,9.0,42.0,1.0,0,True,False,False,False,True,False,False,False,False,0,0,0.3124478319431565,0,0.3302227081096578
13.0,1,0,1,1,2.3333333333333335,3,0,0,0,6.2166061010848646,0.0,12.0,29.0,1.0,0,True,False,False,False,False,False,False,False,False,1,1,0.5096474506062757,1,0.5018233101475471
6.0,0,0,1,1,1.6666666666666667,3,1,1,1,6.2166061010848646,0.0,17.0,41.0,1.0,0,True,False,False,False,False,False,False,True,False,0,1,0.5239839751742531,0,0.44942789986101717
14.0,0,0,1,1,2.5,3,1,1,1,6.90875477931522,8.881975184248867,5.0,41.0,1.0,0,False,False,False,False,False,False,False,False,True,1,0,0.35219713189391777,1,0.5333730106129813
11.0,0,0,1,1,7.0,1,0,1,0,5.017279836814924,0.0,9.0,30.0,1.0,0,False,False,False,False,False,False,False,True,False,0,0,0.42819446525904675,0,0.3963288320625445
14.0,1,0,1,1,1.6666666666666667,3,1,1,1,6.68586094706836,4.2626798770413155,12.0,47.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.48133284598112436,1,0.5089639033257467
11.0,1,0,1,1,1.6666666666666667,2,1,1,1,6.2166061010848646,7.650168700845001,9.0,41.0,1.0,0,False,False,False,False,True,False,False,False,False,0,0,0.26230921651390715,0,0.21434679848117127
11.0,0,0,1,1,0.8333333333333334,3,1,1,1,7.601402334583733,7.0909098220799835,12.0,50.0,2.0,0,True,False,False,False,False,False,False,False,True,1,0,0.38959157052100957,0,0.33529860779042403
17.0,1,0,1,1,0.6666666666666666,3,1,1,1,5.303304908059076,0.0,11.0,17.0,1.0,1,True,True,False,False,False,False,False,False,False,0,0,0.16988611693853195,0,0.2556515529079003
7.0,0,0,1,1,1.0,3,1,1,1,6.2166061010848646,8.006700845440367,5.0,65.0,1.0,0,True,False,False,False,False,False,False,False,True,1,0,0.41217018864712324,0,0.3847986567932227
6.0,1,0,1,0,2.0,3,1,1,1,6.398594934535208,0.0,6.0,34.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4171232248218022,0,0.4146786614113307
13.0,1,0,1,1,1.6666666666666667,2,0,0,1,5.303304908059076,6.398594934535208,12.0,40.0,1.0,0,False,False,False,True,False,False,False,False,False,0,1,0.6659558798163876,1,0.5223363602549064
6.0,0,0,1,1,2.3333333333333335,2,1,1,1,4.61512051684126,5.880931949102981,11.0,32.0,1.0,0,False,False,False,False,True,False,False,False,False,0,0,0.2998374567311458,0,0.27237482955965064
17.0,0,0,1,1,0.8,3,1,1,1,7.601402334583733,5.5254529391317835,12.0,37.0,2.0,0,True,False,False,False,False,False,False,True,False,1,0,0.47215570279898517,0,0.4854293125529856
12.0,0,0,1,1,2.5,3,1,1,0,6.2166061010848646,8.213110697596676,9.0,40.0,1.0,0,True,False,False,True,False,False,False,False,False,0,1,0.8180408540290558,1,0.808056339906671
9.0,1,0,1,1,1.0,3,1,1,0,6.2166061010848646,0.0,10.0,34.0,1.0,0,True,False,True,False,False,False,False,False,False,0,1,0.5252141104081254,0,0.47697773919212666
8.0,0,0,1,1,3.5,3,1,1,1,5.707110264748875,4.28260085453587,7.0,43.0,2.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7780707553071466,1,0.8051204214065776
12.0,1,0,1,1,0.75,3,1,1,1,8.006700845440367,0.0,19.0,40.0,1.0,0,True,False,False,False,False,True,False,False,False,0,1,0.5701690072292775,0,0.49358704772824114
16.0,0,1,1,1,1.0,2,1,1,0,5.707110264748875,6.398594934535208,12.0,53.0,1.0,0,False,False,False,False,True,False,False,False,False,0,0,0.42538779299357404,0,0.37574769604785224
5.0,1,0,1,0,2.0,3,1,1,1,6.2166061010848646,0.0,10.0,28.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.42051861539432644,0,0.42656971211024997
5.0,1,0,1,0,3.0,3,1,1,1,6.2166061010848646,0.0,12.0,28.0,2.0,0,True,False,False,False,False,False,False,False,False,1,0,0.38009022122979763,0,0.42905341308923767
14.0,0,0,1,1,1.25,3,1,1,1,6.90875477931522,5.75890177387728,12.0,45.0,1.0,0,True,False,False,False,False,False,False,False,True,0,0,0.3903225786636526,0,0.29103597365655837
17.0,0,0,1,1,1.0,3,1,1,1,6.2166061010848646,0.0,17.0,59.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7712038573298704,1,0.7624884554606591
15.0,1,0,1,1,1.6666666666666667,2,1,1,1,7.496097345175956,6.90875477931522,17.0,39.0,1.0,0,True,False,False,False,False,False,False,False,False,0,0,0.35560569365000166,0,0.393945739036583
12.0,0,0,1,1,1.75,3,1,1,1,7.313886831633462,7.265129978035143,12.0,42.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.748182009953662,1,0.7796522462168306
12.0,0,1,1,1,2.0,2,0,1,0,6.68586094706836,7.076935307352917,2.0,54.0,1.0,0,True,False,False,True,False,False,False,False,False,0,1,0.7915653687146734,1,0.5994895107172884
11.0,1,0,1,1,1.25,2,0,0,1,6.68586094706836,0.0,12.0,44.0,2.0,0,True,False,False,False,False,False,False,False,False,0,0,0.36850044412268196,0,0.35398329855521576
18.0,1,1,1,1,0.6666666666666666,3,1,1,1,7.496097345175956,0.0,14.0,50.0,2.0,0,True,False,True,False,False,False,False,False,False,0,0,0.4863583318640392,1,0.532039527430628
12.0,1,0,1,1,2.5,2,1,1,1,6.2166061010848646,0.0,12.0,29.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.7079931564488188,1,0.7493298565970192
9.0,0,0,1,1,1.6666666666666667,3,1,1,1,7.313886831633462,4.795790545596741,8.0,36.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4855894586399993,0,0.4640327961793147
19.0,0,0,1,1,2.0,3,1,1,1,5.707110264748875,3.5361166995615263,3.0,40.0,2.0,0,True,False,False,True,False,False,False,False,False,0,1,0.7593904736802678,1,0.6836342963992854
14.0,1,0,1,1,3.0,3,1,1,1,6.2166061010848646,3.9318256327243257,5.0,43.0,2.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4898181901106256,1,0.5149509724461552
6.0,0,0,1,0,1.6666666666666667,2,1,1,1,6.2166061010848646,0.0,12.0,33.0,2.0,0,True,False,True,False,False,False,False,False,False,1,0,0.3287260980894087,0,0.3813352687857854
8.0,1,0,1,1,1.3333333333333333,3,1,1,0,6.68586094706836,0.0,17.0,31.0,1.0,0,True,False,True,False,False,False,False,False,False,0,1,0.5247551989540561,1,0.5408264562292402
18.0,1,0,1,1,0.6666666666666666,3,1,1,1,7.313886831633462,0.0,15.0,44.0,1.0,0,True,False,False,True,False,False,False,False,False,0,1,0.739885058868108,1,0.7992303728074032
15.0,1,1,1,1,3.3333333333333335,2,1,1,1,5.303304908059076,5.8888779583328805,9.0,36.0,1.0,0,False,False,False,False,False,False,True,False,False,0,0,0.4581803859681038,0,0.39819858132393193
14.0,0,0,1,1,3.0,2,0,1,0,6.2166061010848646,3.816490578706582,12.0,38.0,1.0,1,False,False,False,True,False,False,False,False,False,0,1,0.5853592293488619,1,0.5486477890520493
9.0,0,0,1,1,2.0,3,1,1,1,6.2166061010848646,6.988720637805241,11.0,45.0,1.0,0,True,False,True,False,False,False,False,False,False,1,0,0.4455578402789004,0,0.43095637034893314
12.0,1,0,1,1,1.0,3,1,1,1,7.824445930877619,0.0,17.0,41.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.4753507799251989,0,0.4795921913572393
15.0,1,0,1,1,2.0,3,1,1,1,5.017279836814924,3.5115454388310208,12.0,44.0,1.0,0,True,False,False,True,False,False,False,False,False,0,1,0.763447114645429,1,0.772474349159473
8.0,0,0,1,1,1.3333333333333333,3,1,1,1,7.496097345175956,7.313886831633462,15.0,37.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.42563791685168356,0,0.40957799747625495
17.0,0,0,1,1,2.3333333333333335,2,1,1,1,6.2166061010848646,8.488411515705064,1.0,53.0,1.0,1,False,False,True,False,False,False,False,False,False,0,0,0.21730306352702963,0,0.2655361789358767
15.0,1,0,1,1,2.0,2,1,1,1,5.5254529391317835,8.358822508778069,9.0,40.0,1.0,0,False,False,False,False,False,True,False,False,False,0,0,0.488836493109115,0,0.4050516039472879
5.0,1,0,1,0,3.3333333333333335,2,1,1,0,6.90875477931522,2.5649493574615367,5.0,68.0,1.0,0,False,False,False,False,False,True,False,False,False,1,1,0.5271801218098898,1,0.5859581287017046
9.0,0,0,1,1,1.6666666666666667,3,1,1,1,6.2166061010848646,0.0,17.0,35.0,1.0,0,True,False,True,False,False,False,False,False,False,1,0,0.45624249105349024,0,0.3969926947644818
10.0,1,0,1,1,1.6666666666666667,3,1,1,1,6.2166061010848646,7.601402334583733,12.0,42.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.750215217501002,1,0.8098854259343391
6.0,0,0,1,1,1.5,3,1,1,1,6.2166061010848646,0.0,18.0,33.0,2.0,0,False,True,False,False,False,False,False,False,False,1,0,0.2855496374578979,0,0.2915860809963551
5.0,0,0,1,1,2.0,3,1,1,1,7.550135342488429,6.621405651764134,17.0,35.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.49239710166529854,0,0.4370333512766003
7.0,0,0,1,1,3.0,3,1,1,0,6.2166061010848646,6.90875477931522,9.0,29.0,1.0,0,True,False,True,False,False,False,False,False,False,0,1,0.5325967072833454,1,0.536564496638221
12.0,1,0,1,1,4.0,2,1,1,1,6.2166061010848646,4.151039905898646,16.0,40.0,1.0,0,True,False,True,False,False,False,False,False,False,0,0,0.3805282914481704,0,0.44437761260662056
11.0,0,0,1,1,1.3333333333333333,3,1,1,1,6.2166061010848646,0.0,14.0,51.0,1.0,0,True,False,False,False,False,False,True,False,False,0,1,0.5063137930260093,0,0.42702045497086033
7.0,0,1,1,0,3.3333333333333335,2,1,1,0,8.006700845440367,7.601402334583733,6.0,42.0,1.0,0,False,False,False,False,False,True,False,False,False,1,1,0.5684065874263906,1,0.5704621532013925
19.0,0,1,1,1,2.0,1,0,0,1,7.601402334583733,6.478509642208569,5.0,53.0,1.0,1,False,False,False,False,False,False,False,False,False,0,0,0.2049264304691987,0,0.310411622302183
11.0,0,0,1,1,1.3333333333333333,2,1,1,1,6.2166061010848646,0.0,12.0,30.0,2.0,0,True,False,True,False,False,False,False,False,False,1,0,0.3917961073277697,0,0.4021409910884502
16.0,1,0,1,1,3.0,3,1,1,0,6.2166061010848646,0.0,11.0,43.0,1.0,0,False,False,False,False,False,False,True,False,False,0,1,0.5414903738994561,1,0.5336786919206005
5.0,0,1,1,0,3.5,2,1,1,0,6.2166061010848646,5.8402262887277585,3.0,64.0,1.0,0,False,False,False,False,False,False,False,False,False,1,0,0.4621989024723077,1,0.5412562163213479
15.0,1,0,1,1,1.0,3,1,1,1,6.2166061010848646,5.898069199508429,12.0,46.0,1.0,0,True,False,False,False,False,True,False,False,False,1,1,0.5773291135647107,1,0.5269462894332245
10.0,1,0,1,1,1.75,3,1,1,1,7.313886831633462,3.780937598531884,5.0,46.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.4751721586705544,1,0.5014783419636336
16.0,0,0,1,1,1.25,2,1,1,1,6.90875477931522,6.398594934535208,8.0,47.0,1.0,0,False,False,False,False,False,True,False,False,False,0,0,0.48779059915551787,0,0.48493730757601083
6.0,0,1,1,1,2.5,3,1,1,1,2.3978952727983707,5.111987788356544,12.0,37.0,1.0,0,True,False,False,True,False,False,False,False,False,1,1,0.8439818648941292,1,0.7935243867096922
14.0,0,1,1,1,2.5,2,1,1,1,5.707110264748875,8.157828920190736,10.0,41.0,1.0,1,False,False,False,True,False,False,False,False,False,1,1,0.6088825343092423,1,0.6822840325683803
18.0,1,0,1,1,1.25,3,1,1,1,7.696667081526462,7.937731775260109,17.0,54.0,2.0,0,True,False,False,False,False,False,False,True,False,0,0,0.46474979237928626,1,0.5009173551068495
14.0,0,0,1,1,3.0,3,1,1,1,6.2166061010848646,6.7266330027636645,15.0,40.0,1.0,0,True,False,False,False,False,False,False,True,False,0,0,0.49986191053317774,0,0.4657273150664733
10.0,0,0,1,1,1.25,2,1,1,1,5.303304908059076,5.303304908059076,11.0,37.0,1.0,0,False,False,False,False,False,False,True,False,False,0,0,0.4094035222247407,0,0.35935633170399894
7.0,1,0,1,1,1.0,3,1,1,1,7.601402334583733,6.710523109452428,18.0,58.0,1.0,0,True,False,False,False,False,False,False,True,False,1,0,0.4844682372220314,0,0.4516187905970006
