folio,nro,depto,area,factor,upm,estrato,sexo,edad,parentesco,idioma_materno,indigena,lee_escribe,nivel_educ,se_matriculo,nivel_matricula,asiste_clases,en_vacaciones,anios_estudio,trabajo,categoria_ocup,ingreso_lab,salario_liq,asistencia_escolar,sexo_bin,indigena_bin,idioma_originario,lee_escribe_bin,trabajo_bin,depto_viv,area_viv,totper,mat_pared,mat_techo,mat_piso,procedencia_agua,tipo_banio,desague_banio,electricidad,combustible_cocina,n_cuartos,n_cuartos_dormir,internet,alquiler_estimado,hacinamiento,acceso_agua,acceso_electricidad,acceso_banio,indice_servicios,piso_adecuado,pared_adecuada,internet_bin,jefe_sexo,jefe_edad,jefe_nivel_educ,jefe_anios_estudio,jefe_categoria_ocup,jefe_ingreso_lab,ingreso_total_hogar,ingreso_percapita,log_ingreso_pc,log_alquiler,depto_nombre,area_nombre
214-005596-A-0011,5.0,2.0,1.0,192.8589471605633,214-005596-A,214,1.0,14.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,8.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,1500.0,1.0,1,1,1,3,1,1,1,1.0,40.0,73.0,17.0,3.0,4800.0,4800.0,960.0,6.8679744089702925,7.313886831633462,La Paz,Urbana
214-005596-A-0041,2.0,2.0,1.0,192.8589471605633,214-005596-A,214,1.0,17.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,11.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,500.0,1.0,1,1,1,3,1,1,1,2.0,45.0,72.0,15.0,3.0,3000.0,3000.0,1000.0,6.90875477931522,6.2166061010848646,La Paz,Urbana
214-005596-A-0051,5.0,2.0,1.0,192.8589471605633,214-005596-A,214,1.0,11.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,4.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1000.0,1.5,1,1,1,3,1,1,1,1.0,48.0,23.0,12.0,3.0,7000.0,7000.0,1166.6666666666667,7.062762734529377,6.90875477931522,La Paz,Urbana
214-005596-A-0051,6.0,2.0,1.0,192.8589471605633,214-005596-A,214,2.0,5.0,3.0,6.0,2.0,1.0,13.0,1.0,13.0,1.0,,0.0,,,,,1,0,0,1,1,0,2.0,1.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1000.0,1.5,1,1,1,3,1,1,1,1.0,48.0,23.0,12.0,3.0,7000.0,7000.0,1166.6666666666667,7.062762734529377,6.90875477931522,La Paz,Urbana
214-005596-A-0061,4.0,2.0,1.0,192.8589471605633,214-005596-A,214,2.0,17.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,11.0,2.0,,,,1,0,0,1,1,0,2.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1000.0,1.25,1,1,1,3,1,1,1,1.0,45.0,73.0,17.0,1.0,,0.0,0.0,0.0,6.90875477931522,La Paz,Urbana
214-005596-A-0081,3.0,2.0,1.0,192.8589471605633,214-005596-A,214,2.0,14.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,7.0,2.0,,,,1,0,0,1,1,0,2.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,500.0,1.0,1,1,1,3,1,1,1,1.0,38.0,73.0,17.0,1.0,,0.0,0.0,0.0,6.2166061010848646,La Paz,Urbana
214-005596-A-0081,4.0,2.0,1.0,192.8589471605633,214-005596-A,214,1.0,10.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,4.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,500.0,1.0,1,1,1,3,1,1,1,1.0,38.0,73.0,17.0,1.0,,0.0,0.0,0.0,6.2166061010848646,La Paz,Urbana
214-005596-A-0101,2.0,2.0,1.0,192.8589471605633,214-005596-A,214,2.0,17.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,11.0,2.0,,,,0,0,0,1,1,0,2.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,1.0,1300.0,1.0,1,1,1,3,1,1,1,2.0,50.0,73.0,17.0,3.0,7500.0,7500.0,1250.0,7.1316985104669115,7.170888478512505,La Paz,Urbana
214-005596-A-0101,3.0,2.0,1.0,192.8589471605633,214-005596-A,214,2.0,15.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,9.0,2.0,,,,0,0,0,1,1,0,2.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,1.0,1300.0,1.0,1,1,1,3,1,1,1,2.0,50.0,73.0,17.0,3.0,7500.0,7500.0,1250.0,7.1316985104669115,7.170888478512505,La Paz,Urbana
214-005596-A-0101,4.0,2.0,1.0,192.8589471605633,214-005596-A,214,1.0,10.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,4.0,2.0,,,,0,1,0,1,1,0,2.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,1.0,1300.0,1.0,1,1,1,3,1,1,1,2.0,50.0,73.0,17.0,3.0,7500.0,7500.0,1250.0,7.1316985104669115,7.170888478512505,La Paz,Urbana
214-005596-A-0101,5.0,2.0,1.0,192.8589471605633,214-005596-A,214,1.0,8.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,2.0,2.0,,,,0,1,0,1,1,0,2.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,1.0,1300.0,1.0,1,1,1,3,1,1,1,2.0,50.0,73.0,17.0,3.0,7500.0,7500.0,1250.0,7.1316985104669115,7.170888478512505,La Paz,Urbana
214-005596-A-0111,3.0,2.0,1.0,192.8589471605633,214-005596-A,214,1.0,15.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,10.0,2.0,,,,0,1,0,1,1,0,2.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,1.0,1000.0,1.2,1,1,1,3,1,1,1,1.0,49.0,72.0,15.0,3.0,7000.0,7000.0,1166.6666666666667,7.062762734529377,6.90875477931522,La Paz,Urbana
214-005596-A-0111,4.0,2.0,1.0,192.8589471605633,214-005596-A,214,1.0,14.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,7.0,2.0,,,,0,1,0,1,1,0,2.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,1.0,1000.0,1.2,1,1,1,3,1,1,1,1.0,49.0,72.0,15.0,3.0,7000.0,7000.0,1166.6666666666667,7.062762734529377,6.90875477931522,La Paz,Urbana
214-005596-A-0111,5.0,2.0,1.0,192.8589471605633,214-005596-A,214,1.0,11.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,5.0,2.0,,,,0,1,0,1,1,0,2.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,1.0,1000.0,1.2,1,1,1,3,1,1,1,1.0,49.0,72.0,15.0,3.0,7000.0,7000.0,1166.6666666666667,7.062762734529377,6.90875477931522,La Paz,Urbana
214-005596-A-0111,6.0,2.0,1.0,192.8589471605633,214-005596-A,214,1.0,7.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,1.0,2.0,,,,0,1,0,1,1,0,2.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,1.0,1000.0,1.2,1,1,1,3,1,1,1,1.0,49.0,72.0,15.0,3.0,7000.0,7000.0,1166.6666666666667,7.062762734529377,6.90875477931522,La Paz,Urbana
214-005596-A-0121,3.0,2.0,1.0,192.8589471605633,214-005596-A,214,2.0,17.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,11.0,2.0,,,,0,0,0,1,1,0,2.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1000.0,1.6666666666666667,1,1,1,3,1,1,1,1.0,50.0,73.0,17.0,1.0,,0.0,0.0,0.0,6.90875477931522,La Paz,Urbana
214-005596-A-0121,4.0,2.0,1.0,192.8589471605633,214-005596-A,214,2.0,15.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,9.0,2.0,,,,0,0,0,1,1,0,2.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1000.0,1.6666666666666667,1,1,1,3,1,1,1,1.0,50.0,73.0,17.0,1.0,,0.0,0.0,0.0,6.90875477931522,La Paz,Urbana
214-005596-A-0121,5.0,2.0,1.0,192.8589471605633,214-005596-A,214,1.0,13.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,7.0,2.0,,,,0,1,0,1,1,0,2.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1000.0,1.6666666666666667,1,1,1,3,1,1,1,1.0,50.0,73.0,17.0,1.0,,0.0,0.0,0.0,6.90875477931522,La Paz,Urbana
214-005599-A-0021,2.0,2.0,1.0,208.33926398950487,214-005599-A,214,2.0,18.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,10.0,2.0,,,,1,0,0,1,1,0,2.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,500.0,1.6666666666666667,1,1,1,3,1,1,1,2.0,38.0,32.0,12.0,,,0.0,0.0,0.0,6.2166061010848646,La Paz,Urbana
214-005599-A-0021,3.0,2.0,1.0,208.33926398950487,214-005599-A,214,2.0,14.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,8.0,2.0,,,,1,0,0,1,1,0,2.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,500.0,1.6666666666666667,1,1,1,3,1,1,1,2.0,38.0,32.0,12.0,,,0.0,0.0,0.0,6.2166061010848646,La Paz,Urbana
214-005599-A-0021,4.0,2.0,1.0,208.33926398950487,214-005599-A,214,1.0,11.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,5.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,500.0,1.6666666666666667,1,1,1,3,1,1,1,2.0,38.0,32.0,12.0,,,0.0,0.0,0.0,6.2166061010848646,La Paz,Urbana
214-005599-A-0101,2.0,2.0,1.0,208.33926398950487,214-005599-A,214,1.0,17.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,11.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,500.0,1.6666666666666667,1,1,1,3,1,1,1,2.0,39.0,73.0,17.0,1.0,,0.0,0.0,0.0,6.2166061010848646,La Paz,Urbana
214-005599-A-0101,3.0,2.0,1.0,208.33926398950487,214-005599-A,214,1.0,8.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,1.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,500.0,1.6666666666666667,1,1,1,3,1,1,1,2.0,39.0,73.0,17.0,1.0,,0.0,0.0,0.0,6.2166061010848646,La Paz,Urbana
214-005599-A-0131,3.0,2.0,1.0,208.33926398950487,214-005599-A,214,1.0,14.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,9.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,2000.0,1.3333333333333333,1,1,1,3,1,1,1,1.0,52.0,73.0,17.0,3.0,5000.0,5000.0,1250.0,7.1316985104669115,7.601402334583733,La Paz,Urbana
214-005599-A-0131,4.0,2.0,1.0,208.33926398950487,214-005599-A,214,2.0,11.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,5.0,2.0,,,,1,0,0,1,1,0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,2000.0,1.3333333333333333,1,1,1,3,1,1,1,1.0,52.0,73.0,17.0,3.0,5000.0,5000.0,1250.0,7.1316985104669115,7.601402334583733,La Paz,Urbana
214-005599-A-0181,3.0,2.0,1.0,208.33926398950487,214-005599-A,214,1.0,17.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,10.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,500.0,2.0,1,1,1,3,1,1,1,1.0,48.0,73.0,17.0,3.0,5000.0,5000.0,1250.0,7.1316985104669115,6.2166061010848646,La Paz,Urbana
214-005599-A-0181,4.0,2.0,1.0,208.33926398950487,214-005599-A,214,1.0,9.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,3.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,500.0,2.0,1,1,1,3,1,1,1,1.0,48.0,73.0,17.0,3.0,5000.0,5000.0,1250.0,7.1316985104669115,6.2166061010848646,La Paz,Urbana
214-005642-A-0081,3.0,2.0,1.0,242.75951390840132,214-005642-A,214,1.0,7.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,1.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,600.0,1.5,1,1,1,3,1,1,1,1.0,39.0,73.0,17.0,1.0,,0.0,0.0,0.0,6.398594934535208,La Paz,Urbana
214-005642-A-0201,4.0,2.0,1.0,242.75951390840132,214-005642-A,214,1.0,13.0,6.0,6.0,2.0,1.0,41.0,1.0,42.0,1.0,,6.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,4.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1400.0,2.0,1,1,1,3,1,1,1,2.0,69.0,23.0,9.0,,,0.0,0.0,0.0,7.244941546337007,La Paz,Urbana
214-005642-A-0451,2.0,2.0,1.0,242.75951390840132,214-005642-A,214,1.0,18.0,3.0,6.0,2.0,1.0,42.0,2.0,,,,12.0,2.0,,,,0,1,0,1,1,0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,500.0,2.0,1,1,1,3,1,1,1,2.0,41.0,78.0,13.0,3.0,2000.0,2000.0,1000.0,6.90875477931522,6.2166061010848646,La Paz,Urbana
214-005642-A-0521,2.0,2.0,1.0,242.75951390840132,214-005642-A,214,1.0,7.0,3.0,6.0,2.0,1.0,13.0,1.0,41.0,1.0,,0.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,700.0,1.0,1,1,1,3,1,1,1,1.0,38.0,73.0,17.0,3.0,4000.0,6000.0,2000.0,7.601402334583733,6.55250788703459,La Paz,Urbana
214-005642-A-0581,3.0,2.0,1.0,242.75951390840132,214-005642-A,214,1.0,13.0,3.0,6.0,1.0,1.0,42.0,1.0,42.0,1.0,,7.0,2.0,,,,1,1,1,1,1,0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,500.0,1.0,1,1,1,3,1,1,1,2.0,41.0,73.0,17.0,1.0,,0.0,0.0,0.0,6.2166061010848646,La Paz,Urbana
214-005642-A-0581,4.0,2.0,1.0,242.75951390840132,214-005642-A,214,2.0,9.0,3.0,6.0,1.0,1.0,41.0,1.0,41.0,1.0,,3.0,2.0,,,,1,0,1,1,1,0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,500.0,1.0,1,1,1,3,1,1,1,2.0,41.0,73.0,17.0,1.0,,0.0,0.0,0.0,6.2166061010848646,La Paz,Urbana
214-005642-A-0701,3.0,2.0,1.0,242.75951390840132,214-005642-A,214,1.0,13.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,7.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,500.0,1.0,1,1,1,3,1,1,1,2.0,37.0,73.0,17.0,3.0,1000.0,1000.0,333.3333333333333,5.812138499293826,6.2166061010848646,La Paz,Urbana
214-005688-A-0011,3.0,2.0,1.0,138.4256526467664,214-005688-A,214,1.0,17.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,11.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,500.0,1.0,1,1,1,3,1,1,1,2.0,48.0,73.0,17.0,1.0,,0.0,0.0,0.0,6.2166061010848646,La Paz,Urbana
214-005688-A-0551,4.0,2.0,1.0,138.4256526467664,214-005688-A,214,1.0,15.0,6.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,9.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1200.0,1.0,1,1,1,3,1,1,1,2.0,80.0,23.0,10.0,,,0.0,0.0,0.0,7.0909098220799835,La Paz,Urbana
214-005733-A-0361,3.0,2.0,1.0,215.64941360317167,214-005733-A,214,2.0,18.0,3.0,6.0,2.0,1.0,42.0,1.0,73.0,1.0,,12.0,2.0,,,,1,0,0,1,1,0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,500.0,1.0,1,1,1,3,1,1,1,2.0,46.0,23.0,12.0,,,0.0,0.0,0.0,6.2166061010848646,La Paz,Urbana
214-005733-A-0361,4.0,2.0,1.0,215.64941360317167,214-005733-A,214,1.0,13.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,7.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,500.0,1.0,1,1,1,3,1,1,1,2.0,46.0,23.0,12.0,,,0.0,0.0,0.0,6.2166061010848646,La Paz,Urbana
214-005733-A-0461,2.0,2.0,1.0,215.64941360317167,214-005733-A,214,1.0,15.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,9.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,500.0,0.6666666666666666,1,1,1,3,1,1,1,1.0,40.0,73.0,17.0,3.0,360.0,360.0,180.0,5.198497031265826,6.2166061010848646,La Paz,Urbana
214-005742-A-0031,3.0,2.0,1.0,194.20761112672108,214-005742-A,214,1.0,10.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,4.0,,4.0,2.0,,,,0,1,0,1,1,0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,500.0,1.0,1,1,1,3,1,1,1,1.0,32.0,72.0,15.0,3.0,4000.0,6000.0,2000.0,7.601402334583733,6.2166061010848646,La Paz,Urbana
214-005742-A-0151,4.0,2.0,1.0,194.20761112672108,214-005742-A,214,1.0,17.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,9.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,500.0,1.3333333333333333,1,1,1,3,1,1,1,1.0,50.0,74.0,18.0,1.0,,0.0,0.0,0.0,6.2166061010848646,La Paz,Urbana
214-005742-A-0171,3.0,2.0,1.0,194.20761112672108,214-005742-A,214,1.0,15.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,9.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,500.0,1.3333333333333333,1,1,1,3,1,1,1,1.0,44.0,73.0,17.0,1.0,,0.0,0.0,0.0,6.2166061010848646,La Paz,Urbana
214-005742-A-0171,4.0,2.0,1.0,194.20761112672108,214-005742-A,214,2.0,7.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,1.0,2.0,,,,1,0,0,1,1,0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,500.0,1.3333333333333333,1,1,1,3,1,1,1,1.0,44.0,73.0,17.0,1.0,,0.0,0.0,0.0,6.2166061010848646,La Paz,Urbana
214-005789-A-0071,3.0,2.0,1.0,223.25915951248055,214-005789-A,214,2.0,7.0,3.0,6.0,2.0,1.0,13.0,1.0,41.0,4.0,,0.0,2.0,,,,0,0,0,1,1,0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,2500.0,1.0,1,1,1,3,1,1,1,1.0,54.0,73.0,17.0,1.0,,0.0,0.0,0.0,7.824445930877619,La Paz,Urbana
214-005789-A-0161,2.0,2.0,1.0,223.25915951248055,214-005789-A,214,1.0,17.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,11.0,2.0,,,,0,1,0,1,1,0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,500.0,2.0,1,1,1,3,1,1,0,2.0,46.0,22.0,8.0,8.0,,0.0,0.0,0.0,6.2166061010848646,La Paz,Urbana
214-005789-A-0431,2.0,2.0,1.0,223.25915951248055,214-005789-A,214,1.0,16.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,9.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,500.0,0.75,1,1,1,3,1,1,1,2.0,45.0,73.0,17.0,3.0,3000.0,3000.0,1000.0,6.90875477931522,6.2166061010848646,La Paz,Urbana
214-005789-A-0431,3.0,2.0,1.0,223.25915951248055,214-005789-A,214,2.0,12.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,5.0,2.0,,,,1,0,0,1,1,0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,500.0,0.75,1,1,1,3,1,1,1,2.0,45.0,73.0,17.0,3.0,3000.0,3000.0,1000.0,6.90875477931522,6.2166061010848646,La Paz,Urbana
214-005844-A-0151,3.0,2.0,1.0,243.79348961578896,214-005844-A,214,2.0,16.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,10.0,2.0,,,,1,0,0,1,1,0,2.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1000.0,1.3333333333333333,1,1,1,3,1,1,1,2.0,42.0,71.0,14.0,1.0,,0.0,0.0,0.0,6.90875477931522,La Paz,Urbana
214-005844-A-0151,4.0,2.0,1.0,243.79348961578896,214-005844-A,214,1.0,13.0,3.0,6.0,2.0,1.0,41.0,1.0,42.0,1.0,,6.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1000.0,1.3333333333333333,1,1,1,3,1,1,1,2.0,42.0,71.0,14.0,1.0,,0.0,0.0,0.0,6.90875477931522,La Paz,Urbana
214-005844-A-0181,4.0,2.0,1.0,243.79348961578896,214-005844-A,214,1.0,19.0,6.0,6.0,2.0,1.0,73.0,1.0,73.0,1.0,,13.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1500.0,1.0,1,1,1,3,1,1,1,2.0,65.0,73.0,17.0,,,350.0,87.5,4.483002552013883,7.313886831633462,La Paz,Urbana
214-005911-A-0041,3.0,2.0,1.0,165.07646945771293,214-005911-A,214,1.0,19.0,3.0,6.0,2.0,1.0,42.0,1.0,78.0,1.0,,12.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,500.0,1.3333333333333333,1,1,1,3,1,1,1,1.0,46.0,21.0,5.0,3.0,15000.0,15000.0,3750.0,8.229777750081887,6.2166061010848646,La Paz,Urbana
214-005911-A-0041,4.0,2.0,1.0,165.07646945771293,214-005911-A,214,1.0,11.0,3.0,6.0,2.0,1.0,41.0,1.0,41.0,1.0,,4.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,500.0,1.3333333333333333,1,1,1,3,1,1,1,1.0,46.0,21.0,5.0,3.0,15000.0,15000.0,3750.0,8.229777750081887,6.2166061010848646,La Paz,Urbana
214-005911-A-0101,4.0,2.0,1.0,165.07646945771293,214-005911-A,214,1.0,17.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,11.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,2000.0,1.0,1,1,1,3,1,1,1,2.0,42.0,73.0,17.0,1.0,,0.0,0.0,0.0,7.601402334583733,La Paz,Urbana
214-005911-A-0131,2.0,2.0,1.0,165.07646945771293,214-005911-A,214,1.0,16.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,2.0,,9.0,2.0,,,,0,1,0,1,1,0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,500.0,1.0,1,1,1,3,1,1,1,1.0,45.0,73.0,17.0,5.0,8000.0,8000.0,4000.0,8.294299608857235,6.2166061010848646,La Paz,Urbana
214-005911-A-0141,4.0,2.0,1.0,165.07646945771293,214-005911-A,214,1.0,14.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,1.0,,8.0,2.0,,,,1,1,0,1,1,0,2.0,1.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,500.0,1.6666666666666667,1,1,1,3,1,1,1,1.0,48.0,73.0,17.0,1.0,,0.0,0.0,0.0,6.2166061010848646,La Paz,Urbana
214-005992-A-0031,2.0,2.0,1.0,220.1019592769506,214-005992-A,214,2.0,15.0,3.0,6.0,2.0,1.0,42.0,1.0,42.0,4.0,,8.0,2.0,,,,0,0,0,1,1,0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,1.0,500.0,0.6,1,1,1,3,1,1,1,2.0,37.0,74.0,18.0,1.0,,0.0,0.0,0.0,6.2166061010848646,La Paz,Urbana
